Sex	Age	Year	Month	J09	J10	J11
M	10–14	2012	Juli	0	0	0
M	10–14	2012	Augusti	0	0	0
M	10–14	2012	September	0	0	0
M	10–14	2012	Oktober	0	0	1
M	10–14	2012	November	0	0	0
M	10–14	2012	December	0	0	0
M	10–14	2013	Januari	1	0	1
M	10–14	2013	Februari	3	0	1
M	10–14	2013	Mars	2	1	1
M	10–14	2013	April	0	2	0
M	10–14	2013	Maj	0	0	0
M	10–14	2013	Juni	0	0	0
M	10–14	2013	Juli	0	0	0
M	10–14	2013	Augusti	0	0	0
M	10–14	2013	September	0	0	0
M	10–14	2013	Oktober	0	0	0
M	10–14	2013	November	0	0	0
M	10–14	2013	December	1	0	0
M	10–14	2014	Januari	0	0	0
M	10–14	2014	Februari	0	0	0
M	10–14	2014	Mars	1	0	0
M	10–14	2014	April	0	0	0
M	10–14	2014	Maj	0	0	0
M	10–14	2014	Juni	0	0	0
M	10–14	2014	Juli	0	0	0
M	10–14	2014	Augusti	0	0	0
M	10–14	2014	September	0	0	0
M	10–14	2014	Oktober	0	0	1
M	10–14	2014	November	0	0	0
M	10–14	2014	December	0	0	0
M	10–14	2015	Januari	0	0	0
M	10–14	2015	Februari	0	2	0
M	10–14	2015	Mars	0	2	2
M	10–14	2015	April	0	0	0
M	10–14	2015	Maj	0	0	0
M	10–14	2015	Juni	0	0	0
M	10–14	2015	Juli	0	0	0
M	10–14	2015	Augusti	0	0	0
M	10–14	2015	September	0	0	0
M	10–14	2015	Oktober	0	0	0
M	10–14	2015	November	0	0	0
M	10–14	2015	December	1	1	0
M	10–14	2016	Januari	0	0	0
M	10–14	2016	Februari	1	3	3
M	10–14	2016	Mars	0	0	0
M	10–14	2016	April	0	1	0
M	10–14	2016	Maj	1	0	1
M	10–14	2016	Juni	0	0	0
M	10–14	2016	Juli	0	0	0
M	10–14	2016	Augusti	0	0	0
M	10–14	2016	September	0	0	0
M	10–14	2016	Oktober	0	0	0
M	10–14	2016	November	0	0	0
M	10–14	2016	December	1	1	0
M	10–14	2017	Januari	0	0	0
M	10–14	2017	Februari	0	1	0
M	10–14	2017	Mars	1	0	0
M	10–14	2017	April	0	1	0
M	10–14	2017	Maj	0	0	1
M	10–14	2017	Juni	0	0	0
M	10–14	2017	Juli	0	0	0
M	10–14	2017	Augusti	0	0	0
M	10–14	2017	September	0	0	0
M	10–14	2017	Oktober	0	0	0
M	10–14	2017	November	0	0	0
M	10–14	2017	December	0	3	0
M	10–14	2018	Januari	0	5	0
M	10–14	2018	Februari	1	10	1
M	10–14	2018	Mars	0	6	0
M	10–14	2018	April	0	0	0
M	10–14	2018	Maj	0	0	0
M	10–14	2018	Juni	0	0	0
M	10–14	2018	Juli	0	0	0
M	10–14	2018	Augusti	0	0	0
M	10–14	2018	September	0	0	0
M	10–14	2018	Oktober	0	0	0
M	10–14	2018	November	0	0	0
M	10–14	2018	December	0	1	0
M	10–14	2019	Januari	0	4	0
M	10–14	2019	Februari	0	7	0
M	10–14	2019	Mars	0	0	1
M	10–14	2019	April	0	3	0
M	10–14	2019	Maj	0	0	0
M	10–14	2019	Juni	0	0	0
M	10–14	2019	Juli	0	0	0
M	10–14	2019	Augusti	0	0	0
M	10–14	2019	September	0	0	0
M	10–14	2019	Oktober	0	0	0
M	10–14	2019	November	0	0	0
M	10–14	2019	December	1	3	0
M	10–14	2020	Januari	0	5	0
M	10–14	2020	Februari	0	10	1
M	10–14	2020	Mars	1	7	3
M	10–14	2020	April	0	0	0
M	10–14	2020	Maj	0	0	0
M	10–14	2020	Juni	0	0	0
M	10–14	2020	Juli	0	0	0
M	10–14	2020	Augusti	0	0	0
M	10–14	2020	September	0	0	0
M	10–14	2020	Oktober	0	0	0
M	10–14	2020	November	0	0	0
M	10–14	2020	December	0	0	0
M	10–14	2021	Januari	0	0	0
M	10–14	2021	Februari	0	0	0
M	10–14	2021	Mars	0	0	0
M	10–14	2021	April	0	0	0
M	10–14	2021	Maj	0	0	0
M	10–14	2021	Juni	0	0	0
M	10–14	2021	Juli	0	0	0
M	10–14	2021	Augusti	0	0	0
M	10–14	2021	September	0	0	0
M	10–14	2021	Oktober	0	0	1
M	10–14	2021	November	0	1	0
M	10–14	2021	December	0	13	2
M	15–19	1998	Januari	0	0	1
M	15–19	1998	Februari	0	1	5
M	15–19	1998	Mars	0	1	2
M	15–19	1998	April	0	0	0
M	15–19	1998	Maj	0	0	0
M	15–19	1998	Juni	0	0	0
M	15–19	1998	Juli	0	0	0
M	15–19	1998	Augusti	0	0	0
M	15–19	1998	September	0	0	0
M	15–19	1998	Oktober	0	0	1
M	15–19	1998	November	0	0	1
M	15–19	1998	December	0	0	0
M	15–19	1999	Januari	0	1	0
M	15–19	1999	Februari	0	2	2
M	15–19	1999	Mars	0	0	2
M	15–19	1999	April	0	0	1
M	15–19	1999	Maj	0	0	0
M	15–19	1999	Juni	0	0	0
M	15–19	1999	Juli	0	0	0
M	15–19	1999	Augusti	0	0	0
M	15–19	1999	September	0	0	0
M	15–19	1999	Oktober	0	0	0
M	15–19	1999	November	0	0	0
M	15–19	1999	December	0	0	2
M	15–19	2000	Januari	0	0	2
M	15–19	2000	Februari	0	0	6
M	15–19	2000	Mars	0	0	0
M	15–19	2000	April	0	0	1
M	15–19	2000	Maj	0	0	0
M	15–19	2000	Juni	0	0	1
M	15–19	2000	Juli	0	0	0
M	15–19	2000	Augusti	0	0	0
M	15–19	2000	September	0	0	0
M	15–19	2000	Oktober	0	0	0
M	15–19	2000	November	0	0	0
M	15–19	2000	December	0	0	1
M	15–19	2001	Januari	0	0	0
M	15–19	2001	Februari	0	2	7
M	15–19	2001	Mars	0	3	4
M	15–19	2001	April	0	0	1
M	15–19	2001	Maj	0	0	0
M	15–19	2001	Juni	0	1	0
M	15–19	2001	Juli	0	0	0
M	15–19	2001	Augusti	0	0	0
M	15–19	2001	September	0	0	0
M	15–19	2001	Oktober	0	0	1
M	15–19	2001	November	0	1	0
M	15–19	2001	December	0	0	0
M	15–19	2002	Januari	0	0	0
M	15–19	2002	Februari	0	1	0
M	15–19	2002	Mars	0	1	2
M	15–19	2002	April	0	1	3
M	15–19	2002	Maj	0	0	0
M	15–19	2002	Juni	0	0	0
M	15–19	2002	Juli	0	0	0
M	15–19	2002	Augusti	0	0	1
M	15–19	2002	September	0	0	0
M	15–19	2002	Oktober	0	0	0
M	15–19	2002	November	0	0	0
M	15–19	2002	December	0	0	1
M	15–19	2003	Januari	0	0	2
M	15–19	2003	Februari	0	1	3
M	15–19	2003	Mars	0	0	1
M	15–19	2003	April	0	1	2
M	15–19	2003	Maj	0	0	0
M	15–19	2003	Juni	0	0	0
M	15–19	2003	Juli	0	0	0
M	15–19	2003	Augusti	0	0	0
M	15–19	2003	September	0	0	0
M	15–19	2003	Oktober	0	0	0
M	15–19	2003	November	0	1	4
M	15–19	2003	December	0	2	3
M	15–19	2004	Januari	0	0	4
M	15–19	2004	Februari	0	1	0
M	15–19	2004	Mars	0	0	0
M	15–19	2004	April	0	0	0
M	15–19	2004	Maj	0	0	0
M	15–19	2004	Juni	0	0	0
M	15–19	2004	Juli	0	0	1
M	15–19	2004	Augusti	0	0	0
M	15–19	2004	September	0	0	0
M	15–19	2004	Oktober	0	0	0
M	15–19	2004	November	0	0	0
M	15–19	2004	December	0	0	0
M	15–19	2005	Januari	0	1	0
M	15–19	2005	Februari	0	1	2
M	15–19	2005	Mars	0	0	2
M	15–19	2005	April	0	0	2
M	15–19	2005	Maj	0	0	0
M	15–19	2005	Juni	0	0	0
M	15–19	2005	Juli	0	0	1
M	15–19	2005	Augusti	0	0	0
M	15–19	2005	September	0	0	0
M	15–19	2005	Oktober	0	0	0
M	15–19	2005	November	0	0	1
M	15–19	2005	December	0	0	0
M	15–19	2006	Januari	0	0	0
M	15–19	2006	Februari	0	2	0
M	15–19	2006	Mars	0	0	0
M	15–19	2006	April	0	0	1
M	15–19	2006	Maj	0	0	0
M	15–19	2006	Juni	0	0	0
M	15–19	2006	Juli	0	0	0
M	15–19	2006	Augusti	0	0	0
M	15–19	2006	September	0	0	0
M	15–19	2006	Oktober	0	0	0
M	15–19	2006	November	0	0	0
M	15–19	2006	December	0	0	0
M	15–19	2007	Januari	0	0	1
M	15–19	2007	Februari	0	0	1
M	15–19	2007	Mars	0	2	1
M	15–19	2007	April	0	0	0
M	15–19	2007	Maj	0	0	0
M	15–19	2007	Juni	0	0	0
M	15–19	2007	Juli	0	0	0
M	15–19	2007	Augusti	0	0	0
M	15–19	2007	September	0	0	0
M	15–19	2007	Oktober	0	0	1
M	15–19	2007	November	0	0	1
M	15–19	2007	December	0	0	1
M	15–19	2008	Januari	0	1	0
M	15–19	2008	Februari	0	2	0
M	15–19	2008	Mars	0	1	1
M	15–19	2008	April	0	0	0
M	15–19	2008	Maj	0	0	1
M	15–19	2008	Juni	0	0	0
M	15–19	2008	Juli	0	0	0
M	15–19	2008	Augusti	0	0	0
M	15–19	2008	September	0	0	0
M	15–19	2008	Oktober	0	0	0
M	15–19	2008	November	0	0	0
M	15–19	2008	December	0	0	0
M	15–19	2009	Januari	0	2	2
M	15–19	2009	Februari	0	1	0
M	15–19	2009	Mars	0	0	1
M	15–19	2009	April	0	1	0
M	15–19	2009	Maj	0	1	0
M	15–19	2009	Juni	0	0	0
M	15–19	2009	Juli	0	1	1
M	15–19	2009	Augusti	3	1	2
M	15–19	2009	September	4	0	0
M	15–19	2009	Oktober	6	2	1
M	15–19	2009	November	33	3	3
M	15–19	2009	December	1	1	1
M	15–19	2010	Januari	0	0	1
M	15–19	2010	Februari	0	0	0
M	15–19	2010	Mars	0	0	0
M	15–19	2010	April	0	0	0
M	15–19	2010	Maj	0	1	0
M	15–19	2010	Juni	0	0	1
M	15–19	2010	Juli	0	0	0
M	15–19	2010	Augusti	0	0	0
M	15–19	2010	September	0	0	0
M	15–19	2010	Oktober	0	0	0
M	15–19	2010	November	0	0	0
M	15–19	2010	December	0	0	2
M	15–19	2011	Januari	1	8	0
M	15–19	2011	Februari	2	3	1
M	15–19	2011	Mars	0	0	0
M	15–19	2011	April	0	1	1
M	15–19	2011	Maj	0	0	0
M	15–19	2011	Juni	0	0	0
M	15–19	2011	Juli	0	0	0
M	15–19	2011	Augusti	0	0	0
M	15–19	2011	September	0	0	0
M	15–19	2011	Oktober	0	0	0
M	15–19	2011	November	0	0	0
M	15–19	2011	December	0	1	0
M	15–19	2012	Januari	0	0	0
M	15–19	2012	Februari	2	2	3
M	15–19	2012	Mars	1	3	3
M	15–19	2012	April	0	1	1
M	15–19	2012	Maj	0	0	0
M	15–19	2012	Juni	0	0	0
M	15–19	2012	Juli	0	0	0
M	15–19	2012	Augusti	0	1	0
M	15–19	2012	September	0	0	0
M	15–19	2012	Oktober	0	0	0
M	15–19	2012	November	0	0	0
M	15–19	2012	December	0	2	0
M	15–19	2013	Januari	0	3	1
M	15–19	2013	Februari	1	3	3
M	15–19	2013	Mars	1	4	2
M	15–19	2013	April	0	2	1
M	15–19	2013	Maj	0	0	0
M	15–19	2013	Juni	0	0	0
M	15–19	2013	Juli	0	0	0
M	15–19	2013	Augusti	0	0	0
M	15–19	2013	September	0	0	0
M	15–19	2013	Oktober	0	0	0
M	15–19	2013	November	0	0	0
M	15–19	2013	December	0	0	0
M	15–19	2014	Januari	1	0	0
M	15–19	2014	Februari	0	0	0
M	15–19	2014	Mars	0	0	0
M	15–19	2014	April	0	0	0
M	15–19	2014	Maj	0	0	0
M	15–19	2014	Juni	0	0	0
M	15–19	2014	Juli	0	0	0
M	15–19	2014	Augusti	0	0	0
M	15–19	2014	September	0	0	0
M	15–19	2014	Oktober	0	0	0
M	15–19	2014	November	0	0	0
M	15–19	2014	December	0	0	1
M	15–19	2015	Januari	1	0	2
M	15–19	2015	Februari	0	2	2
M	15–19	2015	Mars	0	3	1
M	15–19	2015	April	0	3	0
M	15–19	2015	Maj	0	0	0
M	15–19	2015	Juni	1	0	0
M	15–19	2015	Juli	0	0	0
M	15–19	2015	Augusti	0	0	0
M	15–19	2015	September	0	0	0
M	15–19	2015	Oktober	0	0	0
M	15–19	2015	November	0	0	0
M	15–19	2015	December	1	1	0
M	15–19	2016	Januari	0	4	2
M	15–19	2016	Februari	1	5	1
M	15–19	2016	Mars	1	3	2
M	15–19	2016	April	0	4	0
M	15–19	2016	Maj	0	0	0
M	15–19	2016	Juni	0	0	0
M	15–19	2016	Juli	0	1	0
M	15–19	2016	Augusti	0	1	0
M	15–19	2016	September	0	0	0
M	15–19	2016	Oktober	0	0	0
M	15–19	2016	November	0	0	0
M	15–19	2016	December	1	4	0
M	15–19	2017	Januari	0	1	1
M	15–19	2017	Februari	0	2	0
M	15–19	2017	Mars	0	0	0
M	15–19	2017	April	0	1	0
M	15–19	2017	Maj	0	1	0
M	15–19	2017	Juni	0	0	0
M	15–19	2017	Juli	0	0	0
M	15–19	2017	Augusti	0	0	0
M	15–19	2017	September	0	0	0
M	15–19	2017	Oktober	0	0	1
M	15–19	2017	November	0	0	1
M	15–19	2017	December	0	2	0
M	15–19	2018	Januari	0	4	0
M	15–19	2018	Februari	0	11	1
M	15–19	2018	Mars	0	5	0
M	15–19	2018	April	0	4	0
M	15–19	2018	Maj	0	1	0
M	15–19	2018	Juni	0	1	0
M	15–19	2018	Juli	0	0	0
M	15–19	2018	Augusti	0	0	0
M	15–19	2018	September	0	0	0
M	15–19	2018	Oktober	0	0	0
M	15–19	2018	November	0	2	0
M	15–19	2018	December	0	1	0
M	15–19	2019	Januari	0	6	1
M	15–19	2019	Februari	0	8	2
M	15–19	2019	Mars	0	2	0
M	15–19	2019	April	0	2	1
M	15–19	2019	Maj	0	0	0
M	15–19	2019	Juni	0	0	0
M	15–19	2019	Juli	0	0	0
M	15–19	2019	Augusti	0	1	0
M	15–19	2019	September	0	0	0
M	15–19	2019	Oktober	0	0	0
M	15–19	2019	November	0	0	0
M	15–19	2019	December	0	2	0
M	15–19	2020	Januari	0	7	0
M	15–19	2020	Februari	0	7	0
M	15–19	2020	Mars	0	5	1
M	15–19	2020	April	0	1	0
M	15–19	2020	Maj	0	0	0
M	15–19	2020	Juni	0	0	0
M	15–19	2020	Juli	0	0	1
M	15–19	2020	Augusti	0	0	0
M	15–19	2020	September	0	0	0
M	15–19	2020	Oktober	0	0	0
M	15–19	2020	November	0	0	0
M	15–19	2020	December	0	0	0
M	15–19	2021	Januari	0	0	0
M	15–19	2021	Februari	0	0	0
M	15–19	2021	Mars	0	0	0
M	15–19	2021	April	0	0	0
M	15–19	2021	Maj	0	0	0
M	15–19	2021	Juni	0	0	0
M	15–19	2021	Juli	0	0	0
M	15–19	2021	Augusti	0	0	0
M	15–19	2021	September	0	0	0
M	15–19	2021	Oktober	0	0	0
M	15–19	2021	November	0	4	0
M	15–19	2021	December	0	21	3
M	20–24	1998	Januari	0	1	0
M	20–24	1998	Februari	0	3	4
M	20–24	1998	Mars	0	3	3
M	20–24	1998	April	0	0	1
M	20–24	1998	Maj	0	0	0
M	20–24	1998	Juni	0	0	0
M	20–24	1998	Juli	0	0	0
M	20–24	1998	Augusti	0	0	1
M	20–24	1998	September	0	0	1
M	20–24	1998	Oktober	0	0	0
M	20–24	1998	November	0	0	0
M	20–24	1998	December	0	0	1
M	20–24	1999	Januari	0	1	1
M	20–24	1999	Februari	0	3	8
M	20–24	1999	Mars	0	3	5
M	20–24	1999	April	0	1	0
M	20–24	1999	Maj	0	0	0
M	20–24	1999	Juni	0	0	0
M	20–24	1999	Juli	0	0	0
M	20–24	1999	Augusti	0	0	0
M	20–24	1999	September	0	0	0
M	20–24	1999	Oktober	0	0	0
M	20–24	1999	November	0	0	0
M	20–24	1999	December	0	0	2
M	20–24	2000	Januari	0	0	5
M	20–24	2000	Februari	0	0	2
M	20–24	2000	Mars	0	0	0
M	20–24	2000	April	0	0	0
M	20–24	2000	Maj	0	0	0
M	20–24	2000	Juni	0	0	0
M	20–24	2000	Juli	0	0	0
M	20–24	2000	Augusti	0	0	0
M	20–24	2000	September	0	0	0
M	20–24	2000	Oktober	0	0	0
M	20–24	2000	November	0	0	0
M	20–24	2000	December	0	0	0
M	20–24	2001	Januari	0	1	0
M	20–24	2001	Februari	0	2	2
M	20–24	2001	Mars	0	2	0
M	20–24	2001	April	0	0	1
M	20–24	2001	Maj	0	0	0
M	20–24	2001	Juni	0	0	0
M	20–24	2001	Juli	0	0	0
M	20–24	2001	Augusti	0	0	0
M	20–24	2001	September	0	0	0
M	20–24	2001	Oktober	0	0	0
M	20–24	2001	November	0	0	0
M	20–24	2001	December	0	0	0
M	20–24	2002	Januari	0	0	0
M	20–24	2002	Februari	0	1	0
M	20–24	2002	Mars	0	2	2
M	20–24	2002	April	0	0	2
M	20–24	2002	Maj	0	0	0
M	20–24	2002	Juni	0	0	1
M	20–24	2002	Juli	0	0	0
M	20–24	2002	Augusti	0	0	0
M	20–24	2002	September	0	0	0
M	20–24	2002	Oktober	0	0	1
M	20–24	2002	November	0	0	0
M	20–24	2002	December	0	0	0
M	20–24	2003	Januari	0	0	0
M	20–24	2003	Februari	0	3	1
M	20–24	2003	Mars	0	1	1
M	20–24	2003	April	0	2	2
M	20–24	2003	Maj	0	1	0
M	20–24	2003	Juni	0	0	1
M	20–24	2003	Juli	0	0	0
M	20–24	2003	Augusti	0	0	0
M	20–24	2003	September	0	0	1
M	20–24	2003	Oktober	0	0	0
M	20–24	2003	November	0	0	1
M	20–24	2003	December	0	4	6
M	20–24	2004	Januari	0	2	2
M	20–24	2004	Februari	0	0	0
M	20–24	2004	Mars	0	0	0
M	20–24	2004	April	0	0	0
M	20–24	2004	Maj	0	0	0
M	20–24	2004	Juni	0	0	0
M	20–24	2004	Juli	0	0	0
M	20–24	2004	Augusti	0	0	0
M	20–24	2004	September	0	0	0
M	20–24	2004	Oktober	0	0	0
M	20–24	2004	November	0	0	0
M	20–24	2004	December	0	0	1
M	20–24	2005	Januari	0	0	0
M	20–24	2005	Februari	0	2	2
M	20–24	2005	Mars	0	3	3
M	20–24	2005	April	0	0	0
M	20–24	2005	Maj	0	0	0
M	20–24	2005	Juni	0	0	0
M	20–24	2005	Juli	0	0	0
M	20–24	2005	Augusti	0	0	1
M	20–24	2005	September	0	0	0
M	20–24	2005	Oktober	0	0	0
M	20–24	2005	November	0	0	0
M	20–24	2005	December	0	0	0
M	20–24	2006	Januari	0	0	0
M	20–24	2006	Februari	0	2	1
M	20–24	2006	Mars	0	2	1
M	20–24	2006	April	0	2	1
M	20–24	2006	Maj	0	0	0
M	20–24	2006	Juni	0	0	0
M	20–24	2006	Juli	0	0	0
M	20–24	2006	Augusti	0	0	0
M	20–24	2006	September	0	0	0
M	20–24	2006	Oktober	0	0	0
M	20–24	2006	November	0	0	0
M	20–24	2006	December	0	0	1
M	20–24	2007	Januari	0	0	0
M	20–24	2007	Februari	0	1	1
M	20–24	2007	Mars	0	2	2
M	20–24	2007	April	0	1	2
M	20–24	2007	Maj	0	0	0
M	20–24	2007	Juni	0	0	0
M	20–24	2007	Juli	0	0	1
M	20–24	2007	Augusti	0	0	0
M	20–24	2007	September	0	0	0
M	20–24	2007	Oktober	0	0	0
M	20–24	2007	November	0	0	1
M	20–24	2007	December	0	0	0
M	20–24	2008	Januari	0	1	0
M	20–24	2008	Februari	0	0	1
M	20–24	2008	Mars	0	1	0
M	20–24	2008	April	0	2	3
M	20–24	2008	Maj	0	0	0
M	20–24	2008	Juni	0	1	0
M	20–24	2008	Juli	0	0	0
M	20–24	2008	Augusti	0	0	0
M	20–24	2008	September	0	0	0
M	20–24	2008	Oktober	0	0	0
M	20–24	2008	November	0	0	0
M	20–24	2008	December	0	2	2
M	20–24	2009	Januari	0	4	4
M	20–24	2009	Februari	0	1	1
M	20–24	2009	Mars	0	0	0
M	20–24	2009	April	0	0	1
M	20–24	2009	Maj	0	0	0
M	20–24	2009	Juni	0	0	0
M	20–24	2009	Juli	1	1	1
M	20–24	2009	Augusti	4	0	2
M	20–24	2009	September	1	0	1
M	20–24	2009	Oktober	11	0	0
M	20–24	2009	November	33	1	4
M	20–24	2009	December	2	0	0
M	20–24	2010	Januari	0	0	0
M	20–24	2010	Februari	0	0	0
M	20–24	2010	Mars	0	1	0
M	20–24	2010	April	0	0	0
M	20–24	2010	Maj	0	0	0
M	20–24	2010	Juni	0	0	0
M	20–24	2010	Juli	0	0	0
M	20–24	2010	Augusti	0	0	0
M	20–24	2010	September	0	0	0
M	20–24	2010	Oktober	0	0	0
M	20–24	2010	November	0	0	1
M	20–24	2010	December	3	2	0
M	20–24	2011	Januari	7	2	2
M	20–24	2011	Februari	4	3	3
M	20–24	2011	Mars	1	6	0
M	20–24	2011	April	0	0	0
M	20–24	2011	Maj	0	0	0
M	20–24	2011	Juni	0	0	0
M	20–24	2011	Juli	0	1	0
M	20–24	2011	Augusti	0	0	0
M	20–24	2011	September	0	0	0
M	20–24	2011	Oktober	0	0	0
M	20–24	2011	November	0	0	0
M	20–24	2011	December	0	1	1
M	20–24	2012	Januari	1	1	0
M	20–24	2012	Februari	1	5	2
M	20–24	2012	Mars	1	7	0
M	20–24	2012	April	0	1	0
M	20–24	2012	Maj	0	0	1
M	20–24	2012	Juni	0	0	0
M	20–24	2012	Juli	0	0	0
M	20–24	2012	Augusti	0	0	0
M	20–24	2012	September	0	0	0
M	20–24	2012	Oktober	0	0	0
M	20–24	2012	November	0	0	0
M	20–24	2012	December	1	0	0
M	20–24	2013	Januari	5	4	1
M	20–24	2013	Februari	5	0	4
M	20–24	2013	Mars	1	4	1
M	20–24	2013	April	0	1	0
M	20–24	2013	Maj	0	1	0
M	20–24	2013	Juni	0	0	0
M	20–24	2013	Juli	0	0	0
M	20–24	2013	Augusti	0	0	0
M	20–24	2013	September	0	0	0
M	20–24	2013	Oktober	0	0	0
M	20–24	2013	November	0	0	0
M	20–24	2013	December	2	1	0
M	20–24	2014	Januari	1	0	2
M	20–24	2014	Februari	1	2	2
M	20–24	2014	Mars	2	0	0
M	20–24	2014	April	1	0	0
M	20–24	2014	Maj	0	1	0
M	20–24	2014	Juni	0	0	0
M	20–24	2014	Juli	0	0	0
M	20–24	2014	Augusti	0	0	0
M	20–24	2014	September	0	0	0
M	20–24	2014	Oktober	0	0	0
M	20–24	2014	November	0	0	0
M	20–24	2014	December	0	1	0
M	20–24	2015	Januari	1	2	0
M	20–24	2015	Februari	3	5	4
M	20–24	2015	Mars	6	3	2
M	20–24	2015	April	0	1	0
M	20–24	2015	Maj	0	0	0
M	20–24	2015	Juni	0	0	0
M	20–24	2015	Juli	0	0	0
M	20–24	2015	Augusti	0	0	0
M	20–24	2015	September	0	0	0
M	20–24	2015	Oktober	0	1	0
M	20–24	2015	November	0	1	0
M	20–24	2015	December	1	0	0
M	20–24	2016	Januari	1	9	1
M	20–24	2016	Februari	4	6	0
M	20–24	2016	Mars	2	3	0
M	20–24	2016	April	1	5	0
M	20–24	2016	Maj	0	1	0
M	20–24	2016	Juni	0	0	0
M	20–24	2016	Juli	0	0	0
M	20–24	2016	Augusti	0	0	0
M	20–24	2016	September	0	0	0
M	20–24	2016	Oktober	0	0	0
M	20–24	2016	November	0	1	0
M	20–24	2016	December	0	1	1
M	20–24	2017	Januari	0	2	0
M	20–24	2017	Februari	1	2	0
M	20–24	2017	Mars	0	1	0
M	20–24	2017	April	1	0	0
M	20–24	2017	Maj	0	2	0
M	20–24	2017	Juni	0	0	0
M	20–24	2017	Juli	0	0	0
M	20–24	2017	Augusti	0	0	0
M	20–24	2017	September	0	0	0
M	20–24	2017	Oktober	0	0	0
M	20–24	2017	November	0	2	0
M	20–24	2017	December	0	4	0
M	20–24	2018	Januari	0	3	0
M	20–24	2018	Februari	0	7	0
M	20–24	2018	Mars	0	4	0
M	20–24	2018	April	0	3	0
M	20–24	2018	Maj	0	0	0
M	20–24	2018	Juni	0	0	0
M	20–24	2018	Juli	0	0	0
M	20–24	2018	Augusti	0	0	0
M	20–24	2018	September	0	0	0
M	20–24	2018	Oktober	0	0	0
M	20–24	2018	November	0	1	0
M	20–24	2018	December	0	2	0
M	20–24	2019	Januari	0	6	0
M	20–24	2019	Februari	0	10	1
M	20–24	2019	Mars	0	4	2
M	20–24	2019	April	0	3	0
M	20–24	2019	Maj	0	0	0
M	20–24	2019	Juni	0	0	0
M	20–24	2019	Juli	0	0	0
M	20–24	2019	Augusti	0	0	0
M	20–24	2019	September	0	0	0
M	20–24	2019	Oktober	0	0	0
M	20–24	2019	November	0	2	0
M	20–24	2019	December	0	2	0
M	20–24	2020	Januari	0	7	0
M	20–24	2020	Februari	0	6	0
M	20–24	2020	Mars	1	5	0
M	20–24	2020	April	0	0	0
M	20–24	2020	Maj	0	0	0
M	20–24	2020	Juni	0	0	0
M	20–24	2020	Juli	0	0	0
M	20–24	2020	Augusti	0	0	0
M	20–24	2020	September	0	0	0
M	20–24	2020	Oktober	0	0	0
M	20–24	2020	November	0	0	0
M	20–24	2020	December	0	0	0
M	20–24	2021	Januari	0	0	1
M	20–24	2021	Februari	0	0	0
M	20–24	2021	Mars	0	0	0
M	20–24	2021	April	0	0	0
M	20–24	2021	Maj	0	0	0
M	20–24	2021	Juni	0	0	0
M	20–24	2021	Juli	0	0	0
M	20–24	2021	Augusti	0	0	0
M	20–24	2021	September	0	0	0
M	20–24	2021	Oktober	0	0	0
M	20–24	2021	November	0	1	0
M	20–24	2021	December	1	10	0
M	25–29	1998	Januari	0	0	1
M	25–29	1998	Februari	0	2	5
M	25–29	1998	Mars	0	3	3
M	25–29	1998	April	0	0	0
M	25–29	1998	Maj	0	0	0
M	25–29	1998	Juni	0	0	0
M	25–29	1998	Juli	0	0	0
M	25–29	1998	Augusti	0	0	0
M	25–29	1998	September	0	0	0
M	25–29	1998	Oktober	0	0	0
M	25–29	1998	November	0	0	0
M	25–29	1998	December	0	0	0
M	25–29	1999	Januari	0	6	2
M	25–29	1999	Februari	0	3	5
M	25–29	1999	Mars	0	2	5
M	25–29	1999	April	0	1	0
M	25–29	1999	Maj	0	0	0
M	25–29	1999	Juni	0	0	0
M	25–29	1999	Juli	0	0	0
M	25–29	1999	Augusti	0	0	0
M	25–29	1999	September	0	0	0
M	25–29	1999	Oktober	0	0	0
M	25–29	1999	November	0	0	0
M	25–29	1999	December	0	3	4
M	25–29	2000	Januari	0	4	4
M	25–29	2000	Februari	0	1	2
M	25–29	2000	Mars	0	2	0
M	25–29	2000	April	0	1	0
M	25–29	2000	Maj	0	0	0
M	25–29	2000	Juni	0	0	0
M	25–29	2000	Juli	0	0	0
M	25–29	2000	Augusti	0	0	0
M	25–29	2000	September	0	0	0
M	25–29	2000	Oktober	0	0	0
M	25–29	2000	November	0	0	0
M	25–29	2000	December	0	0	0
M	25–29	2001	Januari	0	0	0
M	25–29	2001	Februari	0	1	2
M	25–29	2001	Mars	0	3	3
M	25–29	2001	April	0	0	0
M	25–29	2001	Maj	0	0	0
M	25–29	2001	Juni	0	0	1
M	25–29	2001	Juli	0	0	0
M	25–29	2001	Augusti	0	0	1
M	25–29	2001	September	0	0	0
M	25–29	2001	Oktober	0	0	0
M	25–29	2001	November	0	0	0
M	25–29	2001	December	0	0	0
M	25–29	2002	Januari	0	0	0
M	25–29	2002	Februari	0	0	1
M	25–29	2002	Mars	0	3	2
M	25–29	2002	April	0	1	3
M	25–29	2002	Maj	0	0	0
M	25–29	2002	Juni	0	0	0
M	25–29	2002	Juli	0	0	1
M	25–29	2002	Augusti	0	0	0
M	25–29	2002	September	0	0	0
M	25–29	2002	Oktober	0	0	0
M	25–29	2002	November	0	0	0
M	25–29	2002	December	0	0	0
M	25–29	2003	Januari	0	0	0
M	25–29	2003	Februari	0	2	1
M	25–29	2003	Mars	0	1	1
M	25–29	2003	April	0	0	0
M	25–29	2003	Maj	0	0	0
